anio,estado,clave_siinah,recinto,enero_nac,enero_ext,febrero_nac,febrero_ext,marzo_nac,marzo_ext,abril_nac,abril_ext,mayo_nac,mayo_ext,junio_nac,junio_ext,julio_nac,julio_ext,agosto_nac,agosto_ext,septiembre_nac,septiembre_ext,octubre_nac,octubre_ext,noviembre_nac,noviembre_ext,diciembre_nac,diciembre_ext
2017,Michoacán,2402600,Museo de la Estampa Ex Convento de Santa María Magdalena,1343,59,2298,35,2179,48,2987,47,1686,28,1726,35,2861,16,2457,33,1671,27,1522,19,2774,37,1926,42
2017,Michoacán,4100015,Templo de Tupátaro,1090,0,1049,94,1240,43,1497,96,845,35,1498,54,2169,137,1888,52,1520,30,1262,92,2156,42,1544,100
2017,Morelos,2301000,Museo Regional Cuauhnáhuac,10710,943,10098,840,10933,967,17022,827,8877,756,9196,1020,14805,1055,12581,960,5748,437,0,0,0,0,0,0
2017,Morelos,2402800,"Museo Histórico del Oriente de Morelos ""Casa de Morelos""",759,8,750,5,1474,3,2032,3,514,4,624,3,1064,14,636,2,396,0,0,0,0,0,0,0
2017,Morelos,2402700,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,879,60,1696,38,1531,15,2043,14,1493,15,1484,8,1701,21,1470,13,663,2,0,0,0,0,0,0
2017,Morelos,2700300,Museo y Centro de Documentación Histórica Ex Convento de Tepoztlán,8640,529,9126,536,9907,497,16515,715,16515,715,8763,616,13714,648,13714,648,5051,189,0,0,0,0,3454,231
2017,Nayarit,2301100,Museo Regional de Nayarit,801,50,406,41,1335,24,762,16,650,9,847,20,1018,22,810,8,415,11,563,13,1265,13,864,47
2017,Nayarit,2402900,Museo Local de Antropología e Historia de Compostela,326,86,243,88,251,39,361,24,207,6,254,9,390,33,309,10,341,5,231,3,489,8,243,22
2017,Nuevo León,2301200,"Museo Regional de Nuevo León ""Ex Obispado""",2136,19,3974,57,9851,38,7992,130,3912,114,4783,142,4509,157,2554,42,4661,155,3688,66,4197,76,2953,16
2017,Oaxaca,2301300,Museo de las Culturas de Oaxaca,9688,3447,16502,3635,10391,3689,18017,2706,9405,410,9706,1697,19262,2605,11610,2875,6068,1300,7424,2521,9629,4100,15655,3638
2017,Oaxaca,2600500,Museo Casa de Juárez,915,176,626,162,1655,121,2285,87,934,48,933,61,2812,130,1727,96,896,37,794,59,1238,116,1892,149
2017,Oaxaca,2403000,Sala Homenaje a Juárez,375,0,1071,0,1740,0,1232,0,116,0,1046,0,1954,0,860,0,990,0,976,119,1194,190,1189,0
2017,Oaxaca,4100005,Ex-Convento de Coixtlahuaca,123,0,222,0,638,0,426,0,420,0,364,0,423,8,217,0,104,0,192,0,124,0,372,0
2017,Oaxaca,4100006,Ex-Convento de Cuilapan,3368,114,3061,114,2416,62,5513,134,2778,47,2640,13,6777,100,3520,108,2217,25,2093,75,2683,120,4185,91
2017,Oaxaca,4100011,Ex-Convento de Santo Domingo Yanhuitlán,1249,76,1378,81,1609,78,2782,49,2070,4,1278,31,1829,37,1301,24,466,19,1528,26,1190,19,1370,38
2017,Oaxaca,4100012,Ex-Convento de Teposcolula,357,9,314,10,797,13,456,6,423,0,490,3,554,5,602,4,193,2,281,7,398,5,880,24
2017,Puebla,2301400,Museo Regional de Puebla,2620,52,3315,43,3158,57,4152,20,3018,24,3836,55,2789,68,3097,41,2159,25,2201,21,2486,32,2030,21
2017,Puebla,2403300,Museo de la No Intervención Fuerte de Loreto,14286,162,8000,187,10541,131,10131,111,8489,113,8359,142,8618,216,10252,192,5003,105,3257,79,5467,54,5926,95
2017,Puebla,2403100,Museo de Arte Religioso de Santa Mónica,1682,110,2468,97,2561,95,3968,84,1844,41,1375,65,1806,54,2785,49,1891,47,962,50,2473,58,1151,42
2017,Puebla,2403200,Museo de la Evangelización,2264,180,1915,115,2543,143,2663,98,2376,80,1783,77,2566,45,2899,150,1711,104,0,0,0,0,1660,93
2017,Puebla,2403400,Museo del Valle de Tehuacán,955,10,574,10,556,0,665,0,774,0,406,10,508,0,698,3,399,0,519,7,818,10,704,9
2017,Puebla,4100003,Casa del Dean,702,113,626,104,800,86,1233,105,674,43,775,37,716,53,886,115,619,49,571,51,863,57,602,52
2017,Puebla,4100017,Casa de la Palestina,12,0,9,0,10,0,6,0,5,0,9,0,14,0,10,0,6,0,0,0,0,0,0,0
2017,Puebla,4100013,Ex-Convento Franciscano de Tecalli,4292,60,3633,60,3205,27,4720,123,3568,57,2985,28,4054,49,4305,68,2849,29,3107,17,4041,39,3934,4
2017,Puebla,4100009,Ex-Convento de San Francisco Huaquechula,415,10,372,2,291,2,352,2,244,2,371,1,405,4,299,6,209,0,0,0,0,0,0,0
2017,Puebla,4100010,Ex-Convento de San Francisco Tecamachalco,488,0,458,0,625,0,590,0,721,0,1103,0,699,0,798,0,401,0,0,0,0,0,0,0
2017,Puebla,4100014,Fuerte de Guadalupe,4462,53,5039,57,5737,103,2529,28,4890,24,5317,72,6935,122,6434,111,4366,56,5867,51,4146,68,8245,83
2017,Puebla,4100015,Museo de Tehuacán el Viejo con zona arqueológica,10417,0,21907,20,14362,0,13391,66,2566,9,4436,31,4813,30,4968,0,2208,0,2516,16,3136,0,2117,0
2017,Puebla,4100016,Museo de sitio de Teteles del Santo Nombre con zona arqueológica,1370,0,3061,0,4629,0,7004,1,2958,0,1224,2,2023,4,1459,7,920,0,722,7,661,0,909,51
2017,Querétaro,2301500,Museo Regional de Querétaro,5224,247,5913,272,8223,384,9150,313,9087,192,6884,202,10409,223,7334,232,5768,187,11672,257,9062,278,7724,220
2017,Quintana Roo,2403500,Museo Maya de Cancún con Z. A,3011,2888,2745,2161,2593,2163,3584,1922,2062,1615,1869,1984,3092,1801,3000,1720,1622,1011,2246,1251,2461,1516,2124,2638
2017,San Luis Potosí,2301600,Museo Regional Potosino,3403,75,2651,60,3599,61,6002,79,3762,50,1822,95,4329,97,2919,0,3335,0,1630,72,2746,71,382,26
2017,Sinaloa,2403600,Museo Arqueológico de Mazatlán,432,161,519,119,744,172,614,85,384,31,631,58,562,83,424,18,344,0,652,27,360,108,291,65
2017,Sonora,2301700,Museo Regional de Sonora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Tabasco,2403700,Museo de Oxolotán,547,0,687,0,681,0,681,0,312,0,681,0,25,0,37,0,66,0,15,0,465,0,60,0
2017,Tamaulipas,2403800,Museo de la Cultura Huasteca,431,10,922,2,1509,2,764,0,262,7,367,4,961,27,841,1,389,2,1834,2,1316,1,432,9
2017,Tlaxcala,2301800,Museo Regional de Tlaxcala,1732,12,1879,13,1653,13,2479,16,2094,16,1590,11,2710,15,3414,12,1353,3,1390,2,2416,6,1929,36
2017,Veracruz,2404200,Museo Local Tuxteco,311,1,244,12,320,9,613,0,293,1,343,0,578,5,482,0,38,0,91,0,266,1,586,2
2017,Veracruz,2403900,Museo Baluarte de Santiago,0,0,0,0,0,0,0,0,0,0,956,4,521,11,1502,0,461,0,352,1,0,0,0,0
2017,Veracruz,2404100,Museo del Fuerte de San Juan de Ulúa,12399,236,16357,276,18556,214,36863,205,12053,183,17087,270,23879,203,28825,232,10041,139,8910,95,15647,239,28395,388
2017,Veracruz,2502900,Museo de Sitio de El Zapotal,164,0,91,0,254,0,254,0,111,0,114,0,151,0,182,0,109,0,99,0,672,0,265,0
2017,Veracruz,2503200,Museo de Sitio de Tres Zapotes con Zona Arqueológica,175,14,237,20,281,12,466,4,338,2,310,0,237,6,295,20,141,2,138,0,211,2,534,10
2017,Veracruz,2404000,Museo de Palmillas,71,0,222,0,68,0,121,0,97,0,116,0,296,0,200,0,195,0,112,0,251,0,2264,0
2017,Yucatán,2301900,"Museo Regional de Yucatán ""Palacio Cantón""",8280,1285,15977,1645,36623,1259,8640,738,5191,510,2791,239,4095,307,7351,702,4377,485,6347,647,5249,929,5725,1086
2017,Yucatán,2404300,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",364,50,311,39,310,37,0,0,0,0,0,0,0,0,0,0,0,0,401,0,673,29,525,75
2017,Zacatecas,2302000,Museo de Guadalupe,3025,62,2669,29,4027,42,9131,62,3554,65,4410,63,5414,128,6069,90,4149,39,4819,34,3670,54,2618,30
2016,Aguascalientes,2300100,Museo Regional de Historia de Aguascalientes,1960,38,1465,14,2574,21,2208,30,1909,23,1638,31,2310,64,1652,26,1897,13,2810,10,2808,51,1983,18
2016,Baja California,2400100,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",0,0,0,0,1070,132,549,60,782,101,713,54,1517,134,958,77,828,78,718,71,0,0,0,0
2016,Baja California Sur,2300200,Museo Regional de Antropología e Historia de Baja California Sur,1129,171,1334,406,820,506,726,446,540,71,1704,41,958,16,1038,40,1102,21,1349,202,1960,265,1837,223
2016,Baja California Sur,2400200,Museo de Las Misiones Jesuíticas,654,224,479,113,707,795,698,145,466,121,380,58,956,154,859,122,434,117,690,72,1076,811,1065,674
2016,Baja California Sur,2400300,Museo de las Pinturas Rupestres de San Ignacio,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Baja California Sur,4100016,Misión de San Francisco Javier,266,164,232,124,1121,817,1143,279,541,150,378,57,745,180,520,102,326,124,507,117,579,187,5584,569
2016,Campeche,2400500,"Museo de Arquitectura Maya, Baluarte de la Soledad",2724,629,1584,346,3265,438,1333,198,1076,118,1036,140,2907,416,1790,463,1184,104,1448,177,1464,329,2308,578
2016,Campeche,2400400,Museo de Arqueología Maya Fuerte de San Miguel,4017,830,2845,639,5668,600,2437,284,2513,223,2374,301,6441,827,4166,599,3240,187,2764,330,3673,592,3634,448
2016,Campeche,2400600,Museo de Arqueología Maya del Camino Real de Hecelchakán,102,6,236,8,174,20,203,3,136,0,323,4,185,6,326,3,108,62,227,4,306,15,161,1
2016,Campeche,2400700,Museo de Arqueología Subacuática Fuerte de San José El Alto,3065,174,2088,153,3670,142,1625,87,1439,58,1712,73,3267,101,3152,100,1985,37,2103,90,2159,105,3272,152
2016,Chiapas,2300500,Museo Regional de Chiapas,1164,64,1528,9,1356,9,1167,4,879,1,473,1,553,0,1037,10,616,2,1272,5,1302,6,849,11
2016,Chiapas,2401000,Museo de los Altos de Chiapas,2435,346,1835,584,3574,464,2231,265,1733,214,1891,165,2089,144,1529,399,1996,176,2468,295,2415,468,2740,308
2016,Chiapas,2400900,Museo Arqueológico del Soconusco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Chiapas,2400800,Museo Arqueológico de Comitán,1532,41,2022,51,1996,99,1826,38,1450,31,1201,42,1784,64,1520,39,813,21,949,27,1293,29,1832,63
2016,Chihuahua,2401100,Museo de la Revolución en la Frontera,8526,653,7934,644,11955,784,12170,622,9936,567,10744,532,10659,675,7360,535,10410,688,12126,597,8629,3096,3949,194
2016,Ciudad de México,2100100,Museo Nacional de Antropología,134742,30921,115147,30377,126652,30435,122841,22440,60081,17196,64428,16045,68566,17728,89054,18635,201735,16405,195036,21198,128814,33246,130654,20269
2016,Ciudad de México,2100200,Museo Nacional de Historia,162439,7021,86584,6550,176919,7046,152667,6089,82613,5901,104252,6599,139703,6853,147424,7197,165246,5860,134056,6068,136612,9597,134058,6638
2016,Ciudad de México,2100300,Museo Nacional de las Culturas del Mundo,20244,2218,16260,1618,25355,2062,21011,1470,15174,2559,12049,1647,13669,2201,18206,1623,37952,1834,51799,2168,76324,5156,31508,2628
2016,Ciudad de México,2100400,Museo Nacional de las Intervenciones,23388,32,13952,34,14241,36,11074,48,8539,25,5263,34,4140,93,5621,66,9184,47,17681,63,17049,70,7928,78
2016,Ciudad de México,2600100,Museo Casa Carranza,1679,29,2997,39,2830,16,2366,23,2184,15,1859,5,1670,22,1491,22,1094,16,2907,15,1702,16,670,9
2016,Ciudad de México,2200200,Museo de El Carmen,4187,88,3829,85,6059,139,4156,131,3565,79,3710,61,6171,139,3461,0,3624,58,6507,129,5158,111,4086,100
2016,Ciudad de México,2200100,Galería de Historia,37867,21,21491,32,22162,44,26503,23,18022,26,15195,14,14892,11,9176,9,30910,25,20584,55,30454,0,15140,23
2016,Ciudad de México,2500500,Museo del Templo Mayor,66702,6393,43872,6028,53364,7335,37924,5280,30256,4958,30167,4604,41512,5909,35542,5458,59103,3651,64657,5271,71126,6945,51765,5691
2016,Ciudad de México,2700100,"Centro Comunitario Culhuacán, Ex Convento de San Juan Evangelista",5125,46,5172,44,17856,57,13930,76,29004,84,7565,57,11455,39,14003,38,8839,123,23336,305,13359,202,3162,8
2016,Coahuila,2300300,Museo Regional de la Laguna,3066,13,4567,5,5482,9,5696,6,5127,4,9343,17,9116,0,2511,18,6101,8,4251,6,852,7,806,63
2016,Colima,2300400,Museo Regional de Historia de Colima,674,277,1320,476,1046,241,1772,17,2417,109,1984,2,805,22,1014,9,1065,5,549,3,1679,89,631,363
2016,Estado de México,2100500,Museo Nacional del Virreinato,29816,588,23022,404,28423,527,26655,404,19507,403,17611,340,21501,416,14969,495,19830,239,27118,565,28847,438,19064,626
2016,Estado de México,2501000,Museo Prehistórico de Tepexpan,1242,4,819,0,706,0,1584,0,471,0,836,8,403,0,726,4,1580,0,2998,5,1812,0,1855,2
2016,Estado de México,2600200,Museo Virreinal de Acolman,6312,451,3723,157,5055,159,6016,201,2992,0,3519,114,3460,151,2938,216,3422,63,4209,145,4084,227,3976,125
2016,Estado de México,2700200,Centro Comunitario Ecatepec Casa de Morelos,4894,0,3198,0,3579,0,5145,0,6281,0,6862,0,4092,0,3487,0,5872,0,10653,0,6884,0,4492,0
2016,Estado de México,2500800,Museo de Murales Teotihuacanos Beatriz de la Fuente,585,4952,1244,4,398,3,1944,241,9934,3566,1464,200,1753,7226,1504,5875,1119,225,1177,274,1241,394,1246,470
2016,Estado de México,4100007,Ex-Convento de Oxtotipac,1407,0,986,0,1265,0,1809,0,1007,0,1144,0,1345,0,1707,0,1185,0,1185,0,1140,0,2474,0
2016,Estado de México,4100002,Capilla Abierta del Templo de Calimaya,442,0,316,0,123,0,498,0,430,0,512,0,486,0,1426,0,384,0,446,0,283,0,901,0
2016,Estado de México,4100001,Capilla Abierta de Tlalmanalco,754,0,673,0,492,0,684,0,709,0,509,0,124,0,765,0,567,0,885,0,386,0,234,0
2016,Guanajuato,2300600,Museo Regional de Guanajuato Alhóndiga de Granaditas,24856,761,17932,952,26154,1053,22904,828,18557,756,19417,830,31430,925,27006,996,17617,775,21185,831,23492,903,18843,689
2016,Guanajuato,2401300,Museo Casa del Dr. José María Luis Mora,2651,0,2471,0,2628,0,2323,0,2521,0,2594,0,2380,0,2361,0,2169,0,2442,0,2398,0,2113,0
2016,Guanajuato,2401400,Museo Ex Convento Agustino de San Pablo,1298,0,1857,56,1500,23,2432,80,804,24,1691,79,2485,79,3297,95,1459,51,1632,62,1950,29,1709,94
2016,Guanajuato,2401200,"Museo Casa de Hidalgo ""La Francia Chiquita""",419,14,366,0,243,14,451,12,257,7,294,28,374,29,346,25,613,0,284,5,150,2,294,15
2016,Guanajuato,2401500,Museo Histórico de San Miguel de Allende,12980,142,6925,150,8619,155,9474,113,5667,89,7488,86,11277,157,13307,576,8529,244,6169,217,10175,366,8303,256
2016,Guanajuato,2600300,Casa de Hidalgo,8649,98,5161,125,9925,135,7762,70,7578,49,7031,77,9587,136,12274,157,10793,129,6598,94,9154,97,5939,116
2016,Guanajuato,4100004,Ex-Convento Agustino de Fray Juan de Sahagún,691,0,640,4,652,0,614,0,267,0,409,2,496,1,621,0,390,6,378,6,496,5,294,0
2016,Guerrero,2300700,Museo Regional de Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,15
2016,Guerrero,2401700,Museo Guillermo Spratling,1475,250,1172,234,1451,435,1062,277,1174,208,1092,233,1461,225,1391,290,1179,205,855,161,1152,210,1618,194
2016,Guerrero,2401800,"Museo Histórico de Acapulco, Fuerte de San Diego",6249,553,4621,582,7181,869,5982,89,2751,123,4321,147,5838,39,5056,90,4537,124,13529,561,12517,261,6422,859
2016,Hidalgo,2401900,Museo de Actopan,1761,42,1236,8,1850,8,1528,2,1161,1,1058,4,2424,12,1525,5,1414,3,1356,4,1918,4,1513,9
2016,Hidalgo,2402000,Museo de la Fotografía,3696,110,3231,60,4325,72,2567,73,2295,66,2198,58,2999,67,1889,60,2340,56,2689,46,2861,62,1391,13
2016,Hidalgo,2402100,Museo Tepeapulco,1662,76,1584,48,1461,15,1576,72,1394,28,1322,50,1777,57,1639,50,1692,116,1577,81,1663,67,1507,53
2016,Hidalgo,4100008,Ex - convento de San Andrés Epazoyucan,1656,0,1621,2,2193,5,1544,2,1867,3,1265,3,1971,12,1485,3,1310,4,2036,1,1772,5,1398,3
2016,Jalisco,2300800,Museo Regional de Guadalajara,11522,99,9675,261,16584,829,10635,1672,9784,166,10760,565,20696,198,16714,200,13889,313,12378,198,13676,313,14591,236
2016,Jalisco,2402200,Museo Arqueológico de Ciudad Guzmán,139,5,219,0,98,0,158,0,160,0,181,1,221,0,244,0,162,0,160,0,126,0,196,0
2016,Jalisco,2402400,Museo del Cuale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Jalisco,2402300,"Museo ""Casa Agustín Rivera""",409,0,535,0,3613,847,555,0,552,0,604,3,836,7,493,7,581,2,600,0,539,0,630,2
2016,Michoacán,2300900,"Museo Regional Michoacano ""Dr. Nicolás León Calderón""",1159,57,1021,28,1517,63,884,21,863,66,801,24,1409,53,1000,22,888,24,1118,24,1055,35,1210,63
2016,Michoacán,2402500,Museo de Artes y Oficios de Pátzcuaro,1600,84,1752,102,1904,175,4353,107,1325,60,1162,58,2145,98,1321,79,1358,52,2793,134,1573,115,1155,90
2016,Michoacán,2600400,Museo Casa de Morelos,795,7,725,28,1740,18,1314,9,602,13,580,9,1590,18,1060,6,3319,14,2118,11,680,31,807,25
2016,Michoacán,2402600,Museo de la Estampa Ex Convento de Santa María Magdalena,2391,32,1419,39,2519,63,1517,20,1599,30,1668,16,2897,36,1674,17,1414,28,1147,28,2645,25,1556,68
2016,Michoacán,4100015,Templo de Tupátaro,1292,0,1152,0,1468,48,843,39,913,0,830,0,1966,112,1212,100,904,87,1283,50,1594,344,1166,76
2016,Morelos,2301000,Museo Regional Cuauhnáhuac,11452,976,10029,825,12826,1539,9643,826,11034,657,8547,716,17218,991,10044,778,8658,711,11068,817,11492,945,10543,1136
2016,Morelos,2402800,"Museo Histórico del Oriente de Morelos ""Casa de Morelos""",764,2,537,2,982,5,547,0,639,1,606,18,863,18,709,25,840,5,520,1,893,0,699,0
2016,Morelos,2402700,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,958,27,1206,53,1543,27,1466,24,1208,17,1445,17,1567,64,1450,19,1110,4,1502,16,1828,32,989,35
2016,Morelos,2700300,Museo y Centro de Documentación Histórica Ex Convento de Tepoztlán,10547,551,6627,379,12383,451,7342,358,7132,306,7462,623,13740,558,9879,481,8866,241,9805,389,8620,576,10551,563
2016,Nayarit,2301100,Museo Regional de Nayarit,1005,13,1900,29,1030,28,647,13,844,11,794,21,1357,35,775,23,510,11,808,8,1405,30,682,42
2016,Nayarit,2402900,Museo Local de Antropología e Historia de Compostela,990,64,756,67,1217,74,1002,16,991,0,382,6,433,29,364,9,346,6,429,10,539,11,286,43
2016,Nuevo León,2301200,"Museo Regional de Nuevo León ""Ex Obispado""",3930,16,6733,24,7931,80,4283,3,3727,64,2721,47,2478,40,2410,59,3507,75,5203,16,4290,39,3243,99
2016,Oaxaca,2301300,Museo de las Culturas de Oaxaca,12475,3256,7648,3663,16327,3415,18356,2184,9493,1506,5895,1202,1231,64,6547,1776,5625,1052,6816,2164,7246,3927,12700,3166
2016,Oaxaca,2600500,Museo Casa de Juárez,1157,150,863,92,2399,126,948,79,813,46,577,26,1231,64,702,60,444,35,491,56,688,135,1599,105
2016,Oaxaca,2403000,Sala Homenaje a Juárez,360,0,542,61,5001,148,777,91,361,0,370,13,1325,201,1229,0,1224,0,499,55,980,91,1382,143
2016,Oaxaca,4100005,Ex-Convento de Coixtlahuaca,473,0,289,12,423,26,224,5,452,0,89,2,322,12,163,0,127,0,315,0,193,0,285,6
2016,Oaxaca,4100006,Ex-Convento de Cuilapan,3030,125,2313,69,4032,125,1970,30,2555,17,1647,32,3552,103,2617,39,1538,31,2534,33,2518,123,4112,140
2016,Oaxaca,4100011,Ex-Convento de Santo Domingo Yanhuitlán,2128,49,1056,66,2580,73,995,24,1363,26,571,14,922,10,648,16,693,17,1013,47,1096,58,1553,28
2016,Oaxaca,4100012,Ex-Convento de Teposcolula,548,5,490,24,648,13,218,5,422,0,0,0,0,0,0,0,0,0,0,0,0,0,468,3
2016,Puebla,2301400,Museo Regional de Puebla,13911,72,13467,39,19058,58,14725,42,3685,28,3171,20,3084,52,4355,70,2741,32,3441,41,4056,45,2816,36
2016,Puebla,2403300,Museo de la No Intervención Fuerte de Loreto,19660,92,15208,95,20991,13,19225,84,7625,54,6656,13,9955,126,10487,108,5552,123,6157,234,12330,197,8418,130
2016,Puebla,2403100,Museo de Arte Religioso de Santa Mónica,4380,115,3022,64,4264,54,8194,45,1819,91,1995,66,2278,141,3101,75,2662,84,3248,93,2685,61,1876,86
2016,Puebla,2403200,Museo de la Evangelización,4801,186,3910,277,4436,182,3821,67,1886,37,2077,26,3117,83,2412,49,2808,103,2107,60,1697,107,2899,11
2016,Puebla,2403400,Museo del Valle de Tehuacán,2086,4,2532,10,2420,7,2466,5,1306,1,819,0,795,1,1178,2,574,0,1235,0,1990,0,604,0
2016,Puebla,4100003,Casa del Dean,1742,166,1414,95,1877,86,2231,86,794,59,850,73,877,83,901,104,708,55,1207,85,1042,121,475,31
2016,Puebla,4100017,Casa de la Palestina,34,0,36,0,17,0,24,0,12,0,7,0,9,0,11,0,7,0,12,0,11,0,15,0
2016,Puebla,4100013,Ex-Convento Franciscano de Tecalli,9254,76,6147,40,7321,48,10018,47,3225,80,3812,41,6556,50,4201,56,3063,35,3016,31,3382,29,3611,30
2016,Puebla,4100009,Ex-Convento de San Francisco Huaquechula,1101,0,689,0,795,2,828,0,388,0,227,1,323,8,331,5,290,0,452,0,5027,88,238,0
2016,Puebla,4100010,Ex-Convento de San Francisco Tecamachalco,1631,29,1707,0,1075,0,786,0,427,0,462,0,873,0,583,0,519,0,742,0,5417,0,883,0
2016,Puebla,4100014,Fuerte de Guadalupe,14955,91,15471,62,17828,85,5193,30,3726,24,4089,61,6160,167,4894,81,4644,74,4452,52,3693,8,6805,10
2016,Querétaro,2301500,Museo Regional de Querétaro,6005,234,4850,195,9709,236,7314,225,8675,145,7105,179,9795,297,6800,238,7584,174,9831,146,8777,273,6355,258
2016,Quintana Roo,2403500,Museo Maya de Cancún con Z. A,4794,3559,3348,3509,4140,2475,4076,1894,3233,1623,3385,1581,4698,1586,3442,1647,2654,978,3745,1427,2398,1887,3105,2584
2016,San Luis Potosí,2301600,Museo Regional Potosino,2514,0,2711,0,3117,0,5078,44,5198,0,4161,0,2341,42,2049,157,2114,77,3098,0,4044,46,1665,77
2016,Sinaloa,2403600,Museo Arqueológico de Mazatlán,396,92,372,93,652,144,406,55,1021,44,427,32,652,38,390,15,417,20,431,45,674,60,380,70
2016,Sonora,2301700,Museo Regional de Sonora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Tabasco,2403700,Museo de Oxolotán,521,0,0,0,1091,0,1172,0,373,0,455,0,563,0,846,0,558,0,597,0,522,0,597,0
2016,Tamaulipas,2403800,Museo de la Cultura Huasteca,1009,28,1182,4,1465,5,1287,5,1172,16,990,18,1647,8,592,18,1333,2,1459,3,597,4,495,6
2016,Tlaxcala,2301800,Museo Regional de Tlaxcala,2086,4,1494,12,1786,9,2094,21,1140,3,1194,18,3413,0,3193,7,1962,12,1661,10,2334,20,1713,16
2016,Veracruz,2404200,Museo Local Tuxteco,198,3,611,21,355,4,442,2,396,11,224,0,463,0,393,8,203,0,129,0,324,7,251,14
2016,Veracruz,2403900,Museo Baluarte de Santiago,1767,2,900,7,0,0,4240,34,1102,4,0,0,0,0,5048,45,1451,13,499,1,939,3,0,0
2016,Veracruz,2404100,Museo del Fuerte de San Juan de Ulúa,21074,144,16857,278,26722,278,28938,182,19932,148,17322,291,29864,121,32033,293,16075,220,11066,138,15523,246,27723,401
2016,Veracruz,2502900,Museo de Sitio de El Zapotal,172,0,143,0,254,0,250,0,108,0,180,0,181,0,114,0,195,0,100,0,478,0,176,0
2016,Veracruz,2503200,Museo de Sitio de Tres Zapotes con Zona Arqueológica,263,12,432,3,382,24,409,9,220,1,238,1,359,5,309,10,196,1,188,0,330,12,379,7
